179.995,36.6604,179.0,0.134702695098,0.0365744930823,0.728040835645
177.733,35.6422,179.0,0.134702695098,0.0365744930823,0.728040835645
175.089,35.3862,179.0,0.134702695098,0.0365744930823,0.728040835645
172.479,34.7262,179.0,0.134702695098,0.0365744930823,0.728040835645
169.766,34.8436,179.0,0.134702695098,0.0365744930823,0.728040835645
167.312,33.8615,179.0,0.134702695098,0.0365744930823,0.728040835645
164.928,33.1403,179.0,0.134702695098,0.0365744930823,0.728040835645
162.262,33.0905,179.0,0.134702695098,0.0365744930823,0.728040835645
159.997,32.047,179.0,0.134702695098,0.0365744930823,0.728040835645
157.818,30.3863,179.0,0.134702695098,0.0365744930823,0.728040835645
155.143,30.3524,179.0,0.134702695098,0.0365744930823,0.728040835645
152.457,30.3528,179.0,0.134702695098,0.0365744930823,0.728040835645
149.771,30.3528,179.0,0.134702695098,0.0365744930823,0.728040835645
147.081,30.3423,179.0,0.134702695098,0.0365744930823,0.728040835645
144.424,30.4129,179.0,0.134702695098,0.0365744930823,0.728040835645
142.227,31.5926,179.0,0.134702695098,0.0365744930823,0.728040835645
140.12,32.9897,179.0,0.134702695098,0.0365744930823,0.728040835645
138.23,34.902,179.0,0.134702695098,0.0365744930823,0.728040835645
137.525,37.449,179.0,0.134702695098,0.0365744930823,0.728040835645
136.65,39.921,179.0,0.134702695098,0.0365744930823,0.728040835645
136.634,42.6054,179.0,0.134702695098,0.0365744930823,0.728040835645
135.685,44.8983,179.0,0.134702695098,0.0365744930823,0.728040835645
135.739,47.6066,179.0,0.134702695098,0.0365744930823,0.728040835645
135.737,50.2925,179.0,0.134702695098,0.0365744930823,0.728040835645
135.945,52.9239,179.0,0.134702695098,0.0365744930823,0.728040835645
137.195,55.3504,179.0,0.134702695098,0.0365744930823,0.728040835645
138.861,57.4444,179.0,0.134702695098,0.0365744930823,0.728040835645
140.473,59.5186,179.0,0.134702695098,0.0365744930823,0.728040835645
142.408,61.1763,179.0,0.134702695098,0.0365744930823,0.728040835645
144.202,63.0688,179.0,0.134702695098,0.0365744930823,0.728040835645
146.348,64.701,179.0,0.134702695098,0.0365744930823,0.728040835645
148.347,66.3552,179.0,0.134702695098,0.0365744930823,0.728040835645
150.15,68.1059,179.0,0.134702695098,0.0365744930823,0.728040835645
152.091,69.7034,179.0,0.134702695098,0.0365744930823,0.728040835645
153.746,71.775,179.0,0.134702695098,0.0365744930823,0.728040835645
155.791,73.3153,179.0,0.134702695098,0.0365744930823,0.728040835645
157.72,75.1802,179.0,0.134702695098,0.0365744930823,0.728040835645
160.023,76.1956,179.0,0.134702695098,0.0365744930823,0.728040835645
162.512,76.9734,179.0,0.134702695098,0.0365744930823,0.728040835645
164.842,77.8148,179.0,0.134702695098,0.0365744930823,0.728040835645
167.533,77.8246,179.0,0.134702695098,0.0365744930823,0.728040835645
170.024,78.6524,179.0,0.134702695098,0.0365744930823,0.728040835645
172.694,78.6179,179.0,0.134702695098,0.0365744930823,0.728040835645
175.016,77.7613,179.0,0.134702695098,0.0365744930823,0.728040835645
177.352,76.4938,179.0,0.134702695098,0.0365744930823,0.728040835645
179.835,76.0096,179.0,0.134702695098,0.0365744930823,0.728040835645
182.085,74.5275,179.0,0.134702695098,0.0365744930823,0.728040835645
183.95,72.5275,179.0,0.134702695098,0.0365744930823,0.728040835645
186.645,72.5287,179.0,0.134702695098,0.0365744930823,0.728040835645
188.085,70.3819,179.0,0.134702695098,0.0365744930823,0.728040835645
190.311,68.7858,179.0,0.134702695098,0.0365744930823,0.728040835645
192.641,68.1129,179.0,0.134702695098,0.0365744930823,0.728040835645
194.567,66.6587,179.0,0.134702695098,0.0365744930823,0.728040835645
196.795,65.3624,179.0,0.134702695098,0.0365744930823,0.728040835645
199.222,64.22,179.0,0.134702695098,0.0365744930823,0.728040835645
201.121,62.3587,179.0,0.134702695098,0.0365744930823,0.728040835645
203.276,60.8057,179.0,0.134702695098,0.0365744930823,0.728040835645
204.846,58.6673,179.0,0.134702695098,0.0365744930823,0.728040835645
206.885,57.4332,179.0,0.134702695098,0.0365744930823,0.728040835645
208.336,55.3131,179.0,0.134702695098,0.0365744930823,0.728040835645
209.536,52.9812,179.0,0.134702695098,0.0365744930823,0.728040835645
210.475,51.2457,179.0,0.134702695098,0.0365744930823,0.728040835645
210.576,48.5467,179.0,0.134702695098,0.0365744930823,0.728040835645
211.265,46.1469,179.0,0.134702695098,0.0365744930823,0.728040835645
210.654,43.6527,179.0,0.134702695098,0.0365744930823,0.728040835645
208.185,43.0748,179.0,0.134702695098,0.0365744930823,0.728040835645
205.683,42.6333,179.0,0.134702695098,0.0365744930823,0.728040835645
203.356,41.7665,179.0,0.134702695098,0.0365744930823,0.728040835645
200.677,41.75,179.0,0.134702695098,0.0365744930823,0.728040835645
198.825,39.6959,179.0,0.134702695098,0.0365744930823,0.728040835645
196.732,38.0675,179.0,0.134702695098,0.0365744930823,0.728040835645
194.345,37.0075,179.0,0.134702695098,0.0365744930823,0.728040835645
191.718,36.4126,179.0,0.134702695098,0.0365744930823,0.728040835645
188.905,36.1792,179.0,0.134702695098,0.0365744930823,0.728040835645
185.958,36.2043,179.0,0.134702695098,0.0365744930823,0.728040835645
182.932,36.3843,179.0,0.134702695098,0.0365744930823,0.728040835645
