247.561,631.883,81.0,0.60497070534,0.347757637499,0.938053539343
246.176,634.364,81.0,0.60497070534,0.347757637499,0.938053539343
245.006,636.652,81.0,0.60497070534,0.347757637499,0.938053539343
243.906,638.977,81.0,0.60497070534,0.347757637499,0.938053539343
242.976,641.375,81.0,0.60497070534,0.347757637499,0.938053539343
243.012,644.173,81.0,0.60497070534,0.347757637499,0.938053539343
242.889,646.99,81.0,0.60497070534,0.347757637499,0.938053539343
242.944,649.755,81.0,0.60497070534,0.347757637499,0.938053539343
244.176,652.248,81.0,0.60497070534,0.347757637499,0.938053539343
244.95,654.844,81.0,0.60497070534,0.347757637499,0.938053539343
245.562,657.531,81.0,0.60497070534,0.347757637499,0.938053539343
245.855,660.274,81.0,0.60497070534,0.347757637499,0.938053539343
246.915,662.805,81.0,0.60497070534,0.347757637499,0.938053539343
247.225,665.518,81.0,0.60497070534,0.347757637499,0.938053539343
248.727,667.936,81.0,0.60497070534,0.347757637499,0.938053539343
248.586,670.806,81.0,0.60497070534,0.347757637499,0.938053539343
249.759,673.097,81.0,0.60497070534,0.347757637499,0.938053539343
251.667,675.092,81.0,0.60497070534,0.347757637499,0.938053539343
253.632,677.061,81.0,0.60497070534,0.347757637499,0.938053539343
255.908,678.335,81.0,0.60497070534,0.347757637499,0.938053539343
258.542,679.312,81.0,0.60497070534,0.347757637499,0.938053539343
261.237,679.947,81.0,0.60497070534,0.347757637499,0.938053539343
264.017,679.967,81.0,0.60497070534,0.347757637499,0.938053539343
266.801,679.962,81.0,0.60497070534,0.347757637499,0.938053539343
269.585,679.96,81.0,0.60497070534,0.347757637499,0.938053539343
272.368,679.96,81.0,0.60497070534,0.347757637499,0.938053539343
275.15,679.956,81.0,0.60497070534,0.347757637499,0.938053539343
277.965,680.088,81.0,0.60497070534,0.347757637499,0.938053539343
280.715,679.948,81.0,0.60497070534,0.347757637499,0.938053539343
283.268,678.975,81.0,0.60497070534,0.347757637499,0.938053539343
286.056,678.993,81.0,0.60497070534,0.347757637499,0.938053539343
288.839,678.994,81.0,0.60497070534,0.347757637499,0.938053539343
291.621,678.983,81.0,0.60497070534,0.347757637499,0.938053539343
294.359,678.676,81.0,0.60497070534,0.347757637499,0.938053539343
297.028,678.018,81.0,0.60497070534,0.347757637499,0.938053539343
299.479,677.088,81.0,0.60497070534,0.347757637499,0.938053539343
301.074,675.939,81.0,0.60497070534,0.347757637499,0.938053539343
300.901,673.049,81.0,0.60497070534,0.347757637499,0.938053539343
301.89,670.485,81.0,0.60497070534,0.347757637499,0.938053539343
301.94,667.714,81.0,0.60497070534,0.347757637499,0.938053539343
301.937,664.93,81.0,0.60497070534,0.347757637499,0.938053539343
301.969,662.139,81.0,0.60497070534,0.347757637499,0.938053539343
300.97,659.59,81.0,0.60497070534,0.347757637499,0.938053539343
299.906,657.249,81.0,0.60497070534,0.347757637499,0.938053539343
299.025,654.832,81.0,0.60497070534,0.347757637499,0.938053539343
297.069,652.856,81.0,0.60497070534,0.347757637499,0.938053539343
295.691,650.463,81.0,0.60497070534,0.347757637499,0.938053539343
293.866,648.391,81.0,0.60497070534,0.347757637499,0.938053539343
292.278,646.149,81.0,0.60497070534,0.347757637499,0.938053539343
290.341,644.162,81.0,0.60497070534,0.347757637499,0.938053539343
288.768,642.57,81.0,0.60497070534,0.347757637499,0.938053539343
287.317,640.952,81.0,0.60497070534,0.347757637499,0.938053539343
284.853,639.445,81.0,0.60497070534,0.347757637499,0.938053539343
282.818,637.62,81.0,0.60497070534,0.347757637499,0.938053539343
280.395,636.286,81.0,0.60497070534,0.347757637499,0.938053539343
278.261,634.61,81.0,0.60497070534,0.347757637499,0.938053539343
276.769,633.34,81.0,0.60497070534,0.347757637499,0.938053539343
275.037,631.795,81.0,0.60497070534,0.347757637499,0.938053539343
272.984,630.996,81.0,0.60497070534,0.347757637499,0.938053539343
270.512,630.687,81.0,0.60497070534,0.347757637499,0.938053539343
267.754,630.693,81.0,0.60497070534,0.347757637499,0.938053539343
265.402,630.693,81.0,0.60497070534,0.347757637499,0.938053539343
268.028,630.718,81.0,0.60497070534,0.347757637499,0.938053539343
268.151,630.805,81.0,0.60497070534,0.347757637499,0.938053539343
266.104,630.942,81.0,0.60497070534,0.347757637499,0.938053539343
262.368,631.119,81.0,0.60497070534,0.347757637499,0.938053539343
257.426,631.324,81.0,0.60497070534,0.347757637499,0.938053539343
251.76,631.545,81.0,0.60497070534,0.347757637499,0.938053539343
